"itemid","clock","num","value_min","value_avg","value_max"
"26690","1661439600","60","0.2275","0.3900","0.6562"
"26690","1661443200","60","0.2225","0.3728","0.5788"
"26690","1661446800","60","0.2475","0.3892","0.5775"
"26690","1661450400","60","0.0075","0.2615","0.7512"
"26690","1661454000","60","0.0025","0.0227","0.0825"
"26690","1661457600","60","0.0038","0.0278","0.1688"
"26690","1661461200","60","0.0012","0.0159","0.0550"
"26690","1661464800","60","0.0025","0.0160","0.0688"
"26690","1661468400","60","0.0012","0.0139","0.0675"
"26690","1661472000","60","0.0012","0.0124","0.0388"
"26690","1661475600","60","0.0025","0.0196","0.0775"
"26690","1661479200","60","0.0025","0.0183","0.0700"
"26690","1661482800","60","0.0000","0.0163","0.0712"
"26690","1661486400","60","0.0012","0.0179","0.0725"
"26690","1661490000","60","0.0025","0.0166","0.0588"
"26690","1661493600","60","0.0025","0.0197","0.0800"
"26690","1661497200","60","0.0000","0.0208","0.0888"
"26690","1661500800","60","0.0012","0.0190","0.0750"
"26690","1661504400","60","0.0025","0.0168","0.0700"
"26690","1661508000","60","0.0012","0.0172","0.0575"
"26690","1661511600","60","0.0012","0.0182","0.0650"
"26690","1661515200","60","0.0025","0.0215","0.0825"
"26690","1661518800","60","0.0038","0.0266","0.0812"
"26690","1661522400","60","0.0025","0.0173","0.0362"
"26690","1661526000","60","0.0000","0.0233","0.1375"
"26690","1661529600","60","0.0062","0.0289","0.1038"
"26690","1661533200","60","0.0038","0.0245","0.0812"
"26690","1661536800","60","0.0050","0.0242","0.0975"
"26690","1661540400","60","0.0012","0.0173","0.0600"
"26690","1661544000","60","0.0025","0.0205","0.0562"
"26690","1661547600","60","0.0038","0.0224","0.0588"
"26690","1661551200","60","0.0012","0.0160","0.0575"
"26690","1661554800","60","0.0012","0.0149","0.0638"
"26690","1661558400","60","0.0012","0.0129","0.0412"
"26690","1661562000","60","0.0012","0.0139","0.0638"
"26690","1661565600","60","0.0012","0.0177","0.0712"
"26690","1661569200","60","0.0012","0.0173","0.0625"
"26690","1661572800","60","0.0012","0.0187","0.0838"
"26690","1661576400","60","0.0012","0.0172","0.0588"
"26690","1661580000","60","0.0025","0.0180","0.0788"
"26690","1661583600","60","0.0000","0.0133","0.0800"
"26690","1661587200","60","0.0012","0.0166","0.0888"
"26690","1661590800","60","0.0012","0.0165","0.0575"
"26690","1661594400","60","0.0025","0.0215","0.0875"
"26690","1661598000","60","0.0025","0.0235","0.0625"
"26690","1661601600","60","0.0062","0.0290","0.1000"
"26690","1661605200","60","0.0038","0.0253","0.0675"
"26690","1661608800","60","0.0038","0.0233","0.1075"
"26690","1661612400","60","0.0025","0.0219","0.0725"
"26690","1661616000","60","0.0012","0.0215","0.0625"
"26690","1661619600","60","0.0038","0.0248","0.0862"
"26690","1661623200","60","0.0038","0.0221","0.0625"
"26690","1661626800","60","0.0025","0.0195","0.0512"
"26690","1661630400","60","0.0038","0.0239","0.0662"
"26690","1661634000","60","0.0000","0.0186","0.0662"
"26690","1661637600","60","0.0012","0.0148","0.0812"
"26690","1661641200","60","0.0012","0.0142","0.0738"
"26690","1661644800","60","0.0025","0.0176","0.0700"
"26690","1661648400","60","0.0025","0.0193","0.0775"
"26690","1661652000","60","0.0012","0.0181","0.0912"
"26690","1661655600","60","0.0012","0.0165","0.0512"
"26690","1661659200","60","0.0025","0.0141","0.0888"
"26690","1661662800","60","0.0025","0.0149","0.0588"
"26690","1661666400","60","0.0000","0.0161","0.0525"
"26690","1661670000","60","0.0038","0.0187","0.0912"
"26690","1661673600","60","0.0025","0.0182","0.0475"
"26690","1661677200","60","0.0025","0.0149","0.0438"
"26690","1661680800","60","0.0012","0.0181","0.0650"
"26690","1661684400","60","0.0050","0.0206","0.1375"
"26690","1661688000","60","0.0038","0.0248","0.0925"
"26690","1661691600","60","0.0012","0.0188","0.0788"
"26690","1661695200","60","0.0025","0.0249","0.0662"
"26690","1661698800","60","0.0012","0.0223","0.0738"
"26690","1661702400","60","0.0050","0.0275","0.1325"
"26690","1661706000","60","0.0025","0.0229","0.0625"
"26690","1661709600","60","0.0012","0.0243","0.0612"
"26690","1661713200","60","0.0038","0.0182","0.0450"
"26690","1661716800","60","0.0038","0.0182","0.0675"
"26690","1661720400","60","0.0012","0.0165","0.0512"
"26690","1661724000","60","0.0025","0.0171","0.0775"
"26690","1661727600","60","0.0012","0.0182","0.0588"
"26690","1661731200","60","0.0012","0.0177","0.0988"
"26690","1661734800","60","0.0025","0.0162","0.0825"
"26690","1661738400","60","0.0012","0.0138","0.0562"
"26690","1661742000","60","0.0012","0.0182","0.0725"
"26690","1661745600","60","0.0012","0.0175","0.0575"
"26690","1661749200","60","0.0038","0.2024","1.1162"
"26690","1661752800","60","0.3462","0.9853","1.7962"
"26690","1661756400","60","0.4525","0.7084","1.1575"
"26690","1661760000","60","0.2950","0.6196","1.2788"
"26690","1661763600","60","0.2838","0.4576","0.8475"
"26690","1661767200","60","0.2112","0.6797","3.8700"
"26690","1661770800","60","0.0025","0.0298","0.1325"
"26690","1661774400","60","0.0062","0.0253","0.0738"
"26690","1661778000","60","0.0025","0.0227","0.0750"
"26690","1661781600","60","0.0012","0.0200","0.0600"
"26690","1661785200","60","0.0012","0.0217","0.1225"
"26690","1661788800","60","0.0025","0.0216","0.0625"
"26690","1661792400","60","0.0038","0.0216","0.0888"
"26690","1661796000","60","0.0025","0.0253","0.0975"
"26690","1661799600","60","0.0050","0.0242","0.0612"
"26690","1661803200","60","0.0025","0.0243","0.1575"
"26690","1661806800","60","0.0025","0.0192","0.1050"
"26690","1661810400","60","0.0012","0.0131","0.0412"
"26690","1661814000","60","0.0012","0.0126","0.0312"
"26690","1661817600","60","0.0012","0.0172","0.0938"
"26690","1661821200","60","0.0038","0.0220","0.0562"
"26690","1661824800","60","0.0025","0.0169","0.0600"
"26690","1661828400","60","0.0012","0.0185","0.0912"
"26690","1661832000","60","0.0012","0.0172","0.1088"
"26690","1661835600","60","0.0025","0.0211","0.0912"
"26690","1661839200","60","0.0038","0.5569","2.2138"
"26690","1661842800","60","0.0025","0.5982","1.8800"
"26690","1661846400","60","0.0050","0.0233","0.0925"
"26690","1661850000","60","0.0038","0.4517","1.5925"
"26690","1661853600","60","0.0050","0.4490","2.3588"
"26690","1661857200","60","0.0038","0.0187","0.0675"
"26690","1661860800","60","0.0038","0.0219","0.0600"
"26690","1661864400","60","0.0025","0.0262","0.0538"
"26690","1661868000","60","0.0025","0.0204","0.0612"
"26690","1661871600","60","0.0012","0.0187","0.0425"
"26690","1661875200","60","0.0038","0.0266","0.0750"
"26690","1661878800","60","0.0038","0.0229","0.0562"
"26690","1661882400","60","0.0025","0.0174","0.0450"
"26690","1661886000","60","0.0025","0.0215","0.0625"
"26690","1661889600","60","0.0025","0.0217","0.0938"
"26690","1661893200","60","0.0025","0.0179","0.0400"
"26690","1661896800","60","0.0038","0.0187","0.0600"
"26690","1661900400","60","0.0025","0.0155","0.0425"
"26690","1661904000","60","0.0012","0.0154","0.0588"
"26690","1661907600","60","0.0012","0.0165","0.0625"
"26690","1661911200","60","0.0025","0.0142","0.0500"
"26690","1661914800","60","0.0025","0.0171","0.0512"
"26690","1661918400","60","0.0012","0.0166","0.0612"
"26690","1661922000","60","0.0000","0.0140","0.0438"
"26690","1661925600","60","0.0025","0.0211","0.0538"
"26690","1661929200","60","0.0038","0.0198","0.0838"
"26690","1661932800","60","0.0012","0.0158","0.0700"
"26690","1661936400","60","0.0025","0.0149","0.0550"
"26690","1661940000","60","0.0050","0.0178","0.0550"
"26690","1661943600","60","0.0025","0.0226","0.0588"
"26690","1661947200","60","0.0050","0.0239","0.0488"
"26690","1661950800","60","0.0025","0.0186","0.0850"
"26690","1661954400","60","0.0038","0.0213","0.0562"
"26690","1661958000","60","0.0025","0.0189","0.0562"
"26690","1661961600","60","0.0025","0.0189","0.0588"
"26690","1661965200","60","0.0050","0.0202","0.0538"
"26690","1661968800","60","0.0025","0.0223","0.0512"
"26690","1661972400","60","0.0025","0.0209","0.0700"
"26690","1661976000","60","0.0025","0.0188","0.0862"
"26690","1661979600","60","0.0012","0.0189","0.0900"
"26690","1661983200","60","0.0012","0.0173","0.0712"
"26690","1661986800","60","0.0025","0.0135","0.0412"
"26690","1661990400","60","0.0025","0.0153","0.0512"
"26690","1661994000","60","0.0025","0.0157","0.0438"
"26690","1661997600","60","0.0025","0.0162","0.0438"
"26690","1662001200","60","0.0000","0.0181","0.0762"
"26690","1662004800","60","0.0000","0.0148","0.0475"
"26690","1662008400","60","0.0000","0.0151","0.0450"
"26690","1662012000","60","0.0012","0.0139","0.0438"
"26690","1662015600","60","0.0012","0.0138","0.0538"
"26690","1662019200","60","0.0012","0.0197","0.0725"
"26690","1662022800","60","0.0000","0.0168","0.0388"
"26690","1662026400","60","0.0012","0.0174","0.1150"
"26690","1662030000","60","0.0038","0.0209","0.0800"
"26690","1662033600","60","0.0038","0.0209","0.0575"
"26690","1662037200","60","0.0038","0.0195","0.0662"
"26690","1662040800","60","0.0025","0.0203","0.0575"
"26690","1662044400","60","0.0025","0.0183","0.0450"
"26690","1662048000","60","0.0050","0.0227","0.0950"
"26690","1662051600","60","0.0012","0.0211","0.0775"
"26690","1662055200","60","0.0025","0.0190","0.0475"
"26690","1662058800","60","0.0025","0.0212","0.0512"
"26690","1662062400","60","0.0000","0.0220","0.0762"
"26690","1662066000","60","0.0012","0.0188","0.0662"
"26690","1662069600","60","0.0025","0.0202","0.0850"
"26690","1662073200","60","0.0012","0.0142","0.0688"
"26690","1662076800","60","0.0012","0.0170","0.0550"
"26690","1662080400","60","0.0025","0.0152","0.1100"
"26690","1662084000","60","0.0012","0.0127","0.0388"
"26690","1662087600","60","0.0012","0.0160","0.0638"
"26690","1662091200","60","0.0012","0.0182","0.0738"
"26690","1662094800","60","0.0025","0.0150","0.0500"
"26690","1662098400","60","0.0000","0.0177","0.0488"
"26690","1662102000","60","0.0012","0.0160","0.0425"
"26690","1662105600","60","0.0038","0.0160","0.0425"
"26690","1662109200","60","0.0000","0.0135","0.0562"
"26690","1662112800","60","0.0025","0.0168","0.0850"
"26690","1662116400","60","0.0038","0.0178","0.0700"
"26690","1662120000","60","0.1038","0.3383","0.6988"
"26690","1662123600","60","0.0775","0.2332","0.4725"
"26690","1662127200","60","0.0225","0.0789","0.1675"
"26690","1662130800","60","0.0062","0.0415","0.1388"
"26690","1662134400","60","0.0038","0.0416","0.2037"
"26690","1662138000","60","0.0025","0.0359","0.1525"
"26690","1662141600","60","0.0075","0.0375","0.1075"
"26690","1662145200","60","0.0038","0.0324","0.0988"
"26690","1662148800","60","0.0062","0.0329","0.1013"
"26690","1662152400","60","0.0038","0.0359","0.1013"
"26690","1662156000","60","0.0075","0.0342","0.0838"
"26690","1662159600","60","0.0012","0.0283","0.0988"
"26690","1662163200","60","0.0012","0.0203","0.0638"
"26690","1662166800","60","0.0012","0.0241","0.1175"
"26690","1662170400","60","0.0062","0.0284","0.0925"
"26690","1662174000","60","0.0050","0.0354","0.1200"
"26690","1662177600","60","0.0062","0.0368","0.0900"
"26690","1662181200","60","0.0088","0.0466","0.1188"
"26690","1662184800","60","0.0075","0.0456","0.1050"
"26690","1662188400","60","0.0088","0.0384","0.0862"
"26690","1662192000","60","0.0088","0.0440","0.1788"
"26690","1662195600","60","0.0025","0.0420","0.1000"
"26690","1662199200","60","0.0100","0.0524","0.1713"
"26690","1662202800","60","0.0088","0.0391","0.0912"
"26690","1662206400","60","0.0150","0.0582","0.3200"
"26690","1662210000","60","0.0050","0.0335","0.0900"
"26690","1662213600","60","0.0050","0.0308","0.1013"
"26690","1662217200","60","0.0062","0.0325","0.1275"
"26690","1662220800","60","0.0088","0.0485","0.1650"
"26690","1662224400","60","0.0050","0.0352","0.0762"
"26690","1662228000","60","0.0138","0.0383","0.0725"
"26690","1662231600","60","0.0075","0.0292","0.0762"
"26690","1662235200","60","0.0025","0.0365","0.1250"
"26690","1662238800","60","0.0088","0.0303","0.0850"
"26690","1662242400","60","0.0012","0.0200","0.0762"
"26690","1662246000","60","0.0012","0.0188","0.0475"
"26690","1662249600","60","0.0038","0.0232","0.0812"
"26690","1662253200","60","0.0050","0.0241","0.1212"
"26690","1662256800","60","0.0025","0.0244","0.1288"
"26690","1662260400","60","0.0025","0.0229","0.0700"
"26690","1662264000","60","0.0050","0.0268","0.0862"
"26690","1662267600","60","0.0025","0.0305","0.1088"
"26690","1662271200","60","0.0038","0.0308","0.0900"
"26690","1662274800","60","0.0088","0.0350","0.1062"
"26690","1662278400","60","0.0125","0.0439","0.1488"
"26690","1662282000","60","0.0112","0.0465","0.1425"
"26690","1662285600","60","0.0062","0.0408","0.0962"
"26690","1662289200","60","0.0138","0.0456","0.1150"
"26690","1662292800","60","0.0050","0.0445","0.1425"
"26690","1662296400","60","0.0062","0.0412","0.1250"
"26690","1662300000","60","0.0062","0.0394","0.1262"
"26690","1662303600","60","0.0038","0.0390","0.0975"
"26690","1662307200","60","0.0100","0.0433","0.1225"
"26690","1662310800","60","0.0025","0.0367","0.1325"
"26690","1662314400","60","0.0088","0.0369","0.1238"
"26690","1662318000","60","0.0062","0.0492","0.2500"
"26690","1662321600","60","0.0088","0.0355","0.0950"
"26690","1662325200","60","0.0038","0.0288","0.1188"
"26690","1662328800","60","0.0038","0.0292","0.0775"
"26690","1662332400","60","0.0038","0.0455","0.1350"
"26690","1662336000","60","0.0200","0.0672","0.1938"
"26690","1662339600","60","0.0362","0.1083","0.2212"
"26690","1662343200","60","0.0388","0.1152","0.3388"
"26690","1662346800","60","0.0450","0.1391","0.2862"
"26690","1662350400","60","0.0500","0.1545","0.2725"
"26690","1662354000","60","0.1025","0.2816","0.5588"
"26690","1662357600","60","0.1875","0.3513","0.6587"
"26690","1662361200","60","0.1225","0.3096","0.5850"
"26690","1662364800","60","0.2075","0.3789","0.8338"
"26690","1662368400","60","0.1175","0.2375","0.4575"
"26690","1662372000","60","0.1425","0.2669","0.4562"
"26690","1662375600","60","0.1438","0.3207","0.5712"
"26690","1662379200","60","0.1500","0.2920","0.7138"
"26690","1662382800","60","0.0888","0.5295","1.6712"
"26690","1662386400","60","0.0250","0.1322","0.5750"
"26690","1662390000","60","0.0088","0.0479","0.1638"
"26690","1662393600","60","0.0062","0.0408","0.1462"
"26690","1662397200","60","0.0050","0.0427","0.1412"
"26690","1662400800","60","0.0125","0.0382","0.0850"
"26690","1662404400","60","0.0012","0.0378","0.2138"
"26690","1662408000","60","0.0075","0.0567","0.1525"
"26690","1662411600","60","0.0025","0.0271","0.1288"
"26690","1662415200","60","0.0012","0.0281","0.0650"
"26690","1662418800","60","0.0112","0.0416","0.0975"
"26690","1662422400","60","0.0162","0.0675","0.2875"
"26690","1662426000","60","0.0425","0.1118","0.2812"
"26690","1662429600","60","0.0213","0.0740","0.1912"
"26690","1662433200","60","0.0425","0.1336","0.2712"
"26690","1662436800","60","0.0738","0.1695","0.2975"
"26690","1662440400","60","0.1013","0.3464","0.7038"
"26690","1662444000","60","0.1788","0.3432","0.8475"
"26690","1662447600","60","0.1838","0.3588","0.8625"
"26690","1662451200","60","0.1862","0.3715","0.8350"
"26690","1662454800","60","0.1200","0.2371","0.4762"
"26690","1662458400","60","0.1700","0.3311","0.6838"
"26690","1662462000","60","0.1188","0.3115","0.5512"
"26690","1662465600","60","0.1450","0.3459","0.8538"
"26690","1662469200","60","0.1100","0.2246","0.4050"
"26690","1662472800","60","0.0362","0.1080","0.2900"
"26690","1662476400","60","0.0175","0.0628","0.1713"
"26690","1662480000","60","0.0138","0.0465","0.0975"
"26690","1662483600","60","0.0050","0.0442","0.1075"
"26690","1662487200","60","0.0112","0.0448","0.1600"
"26690","1662490800","60","0.0075","0.0608","0.2100"
"26690","1662494400","60","0.0050","0.0394","0.1762"
"26690","1662498000","60","0.0050","0.0351","0.1312"
"26690","1662501600","60","0.0025","0.0337","0.0850"
"26690","1662505200","60","0.0038","0.0534","0.1250"
"26690","1662508800","60","0.0100","0.0722","0.1625"
"26690","1662512400","60","0.0300","0.1035","0.2462"
"26690","1662516000","60","0.0213","0.1133","0.2812"
"26690","1662519600","60","0.0475","0.1794","0.4062"
"26690","1662523200","60","0.0950","0.2107","0.3688"
"26690","1662526800","60","0.0438","0.4532","2.7325"
"26690","1662530400","60","0.0025","0.0193","0.0625"
"26690","1662534000","60","0.0012","0.0169","0.0575"
"26690","1662537600","60","0.0025","0.0170","0.0475"
"26690","1662541200","60","0.0012","0.0157","0.0500"
"26690","1662544800","60","0.0025","0.0183","0.0650"
"26690","1662548400","60","0.0038","0.0222","0.0638"
"26690","1662552000","60","0.0038","0.0239","0.0800"
"26690","1662555600","60","0.0025","0.0236","0.0938"
"26690","1662559200","60","0.0025","0.0199","0.0588"
"26690","1662562800","60","0.0012","0.0210","0.0700"
"26690","1662566400","60","0.0038","0.0226","0.0500"
"26690","1662570000","60","0.0025","0.0230","0.0550"
"26690","1662573600","60","0.0025","0.0261","0.0638"
"26690","1662577200","60","0.0050","0.0234","0.0612"
"26690","1662580800","60","0.0050","0.0231","0.0762"
"26690","1662584400","60","0.0038","0.0187","0.0562"
"26690","1662588000","60","0.0025","0.0217","0.0538"
"26690","1662591600","60","0.0000","0.0131","0.0400"
"26690","1662595200","60","0.0012","0.0196","0.0700"
"26690","1662598800","60","0.0062","0.1214","0.5050"
"26690","1662602400","60","0.0238","0.1680","0.4950"
"26690","1662606000","60","0.0662","0.1567","0.6212"
"26690","1662609600","60","0.0588","0.1700","0.3525"
"26690","1662613200","60","0.1312","0.3050","0.6050"
"26690","1662616800","60","0.1725","0.3902","1.4175"
"26690","1662620400","60","0.1638","0.3481","0.5762"
"26690","1662624000","60","0.1962","0.3792","0.8362"
"26690","1662627600","60","0.0925","0.2539","0.5762"
"26690","1662631200","60","0.1725","0.3641","0.6775"
"26690","1662634800","60","0.1488","0.3471","0.6962"
