"itemid";"clock";"value";"ns"
"26690";"1671999770";"0.0425";"895114137"
"26690";"1671999830";"0.0338";"411083185"
"26690";"1671999890";"0.0262";"261723505"
"26690";"1671999950";"0.0162";"706297866"
"26690";"1672000010";"0.0875";"789941751"
"26690";"1672000070";"0.0488";"243443380"
"26690";"1672000130";"0.0262";"504168339"
"26690";"1672000190";"0.0162";"153677319"
"26690";"1672000250";"0.1088";"639783162"
"26690";"1672000310";"0.0488";"659756474"
"26690";"1672000370";"0.0262";"255519260"
"26690";"1672000430";"0.0475";"746640712"
"26690";"1672000490";"0.0500";"185700944"
"26690";"1672000550";"0.0188";"96731220"
"26690";"1672000610";"0.0262";"623090749"
"26690";"1672000670";"0.0325";"940726847"
"26690";"1672000730";"0.0125";"674571068"
"26690";"1672000790";"0.0262";"222677671"
"26690";"1672000850";"0.0138";"738093730"
"26690";"1672000910";"0.0550";"568753129"
"26690";"1672000970";"0.0388";"765811187"
"26690";"1672001030";"0.0138";"454854325"
"26690";"1672001090";"0.0050";"414789677"
"26690";"1672001150";"0.0150";"818143773"
"26690";"1672001210";"0.0150";"171490349"
"26690";"1672001270";"0.1062";"111113246"
"26690";"1672001330";"0.0475";"611180360"
"26690";"1672001390";"0.0238";"704943208"
"26690";"1672001450";"0.0200";"7213768"
"26690";"1672001510";"0.0500";"336938169"
"26690";"1672001570";"0.0550";"705409409"
"26690";"1672001630";"0.0575";"315634257"
"26690";"1672001690";"0.0213";"76252644"
"26690";"1672001750";"0.0075";"442791498"
"26690";"1672001810";"0.0275";"801581334"
"26690";"1672001870";"0.0788";"19302455"
"26690";"1672001930";"0.0562";"151888314"
"26690";"1672001990";"0.0300";"718929800"
"26690";"1672002050";"0.0162";"585144466"
"26690";"1672002110";"0.0162";"298379122"
"26690";"1672002170";"0.0213";"647277023"
"26690";"1672002230";"0.0375";"951690191"
"26690";"1672002290";"0.0712";"206699804"
"26690";"1672002350";"0.0312";"305497573"
"26690";"1672002410";"0.0262";"793781647"
"26690";"1672002470";"0.0500";"122027451"
"26690";"1672002530";"0.1125";"140242407"
"26690";"1672002590";"0.0462";"674176602"
"26690";"1672002650";"0.0175";"589149153"
"26690";"1672002710";"0.0062";"309892508"
"26690";"1672002770";"0.0325";"445209021"
"26690";"1672002830";"0.0162";"852550953"
"26690";"1672002890";"0.0338";"378105085"
"26690";"1672002950";"0.0125";"97580266"
"26690";"1672003010";"0.0088";"530726872"
"26690";"1672003070";"0.0550";"235223476"
"26690";"1672003130";"0.0950";"335795782"
"26690";"1672003190";"0.0400";"321954216"
"26690";"1672003250";"0.0150";"695959418"
"26690";"1672003310";"0.0050";"370424906"
"26690";"1672003370";"0.0162";"253937263"
"26690";"1672003430";"0.0162";"487160427"
"26690";"1672003490";"0.0062";"849008199"
"26690";"1672003550";"0.0088";"274181452"
"26690";"1672003610";"0.0538";"287973337"
"26690";"1672003670";"0.0712";"610035699"
"26690";"1672003730";"0.0662";"883211211"
"26690";"1672003790";"0.0288";"206417141"
"26690";"1672003850";"0.0175";"450151038"
"26690";"1672003910";"0.0175";"807472353"
"26690";"1672003970";"0.0150";"184336491"
"26690";"1672004030";"0.0188";"230337411"
"26690";"1672004090";"0.0638";"604067975"
"26690";"1672004150";"0.0575";"82568113"
"26690";"1672004210";"0.0213";"829942734"
"26690";"1672004270";"0.0138";"372106629"
"26690";"1672004330";"0.0450";"413935826"
"26690";"1672004390";"0.0162";"745411775"
"26690";"1672004450";"0.0162";"225125777"
"26690";"1672004510";"0.0162";"393002470"
"26690";"1672004570";"0.0750";"357898783"
"26690";"1672004630";"0.0625";"816887204"
"26690";"1672004690";"0.0662";"344863624"
"26690";"1672004750";"0.0338";"218117940"
"26690";"1672004810";"0.0288";"52952308"
"26690";"1672004870";"0.0200";"788899569"
"26690";"1672004930";"0.0388";"193364880"
"26690";"1672004990";"0.0288";"414091095"
"26690";"1672005050";"0.0475";"637687136"
"26690";"1672005110";"0.0175";"965917506"
"26690";"1672005170";"0.0112";"270005204"
"26690";"1672005230";"0.0175";"477846932"
"26690";"1672005290";"0.0213";"814309115"
"26690";"1672005350";"0.0138";"296394645"
"26690";"1672005410";"0.0050";"83222890"
"26690";"1672005470";"0.0375";"639815102"
"26690";"1672005530";"0.0888";"644429334"
"26690";"1672005590";"0.0662";"356775637"
"26690";"1672005650";"0.0400";"442875626"
"26690";"1672005710";"0.0188";"795095389"
"26690";"1672005770";"0.0238";"109892492"
"26690";"1672005830";"0.0600";"275397923"
"26690";"1672005890";"0.0388";"383963963"
"26690";"1672005950";"0.0388";"99984625"
"26690";"1672006010";"0.0400";"41384335"
"26690";"1672006070";"0.0288";"288115449"
"26690";"1672006130";"0.0462";"849671716"
"26690";"1672006190";"0.0450";"296459015"
"26690";"1672006250";"0.0750";"415698668"
"26690";"1672006310";"0.0275";"776134518"
"26690";"1672006370";"0.1238";"212111892"
"26690";"1672006430";"0.0638";"78243635"
"26690";"1672006490";"0.0438";"640053836"
"26690";"1672006550";"0.0375";"540986980"
"26690";"1672006610";"0.0925";"330894051"
"26690";"1672006670";"0.0388";"164054624"
"26690";"1672006730";"0.0250";"829002765"
"26690";"1672006790";"0.0262";"339951865"
"26690";"1672006850";"0.0300";"96796142"
"26690";"1672006910";"0.0325";"592333863"
"26690";"1672006971";"0.0750";"31932133"
"26690";"1672007030";"0.0912";"201157748"
"26690";"1672007090";"0.0750";"569357656"
"26690";"1672007150";"0.1088";"903723598"
"26690";"1672007210";"0.0688";"75040788"
"26690";"1672007270";"0.1200";"491951093"
"26690";"1672007330";"0.0700";"820080426"
"26690";"1672007390";"0.0788";"552223154"
"26690";"1672007450";"0.0975";"6808474"
"26690";"1672007510";"0.0850";"270802029"
"26690";"1672007570";"0.1050";"852105708"
"26690";"1672007630";"0.0550";"290815385"
"26690";"1672007690";"0.0700";"280018864"
"26690";"1672007750";"0.0400";"630207885"
"26690";"1672007810";"0.0325";"978296262"
"26690";"1672007870";"0.1038";"287672874"
"26690";"1672007930";"0.0612";"522136891"
"26690";"1672007990";"0.0600";"868414004"
"26690";"1672008050";"0.0800";"867662536"
"26690";"1672008110";"0.0575";"263430276"
"26690";"1672008170";"0.0800";"594183864"
"26690";"1672008230";"0.1338";"949771384"
"26690";"1672008290";"0.1038";"141435778"
"26690";"1672008350";"0.1312";"347489202"
"26690";"1672008410";"0.0650";"721204505"
"26690";"1672008470";"0.0238";"983951264"
"26690";"1672008530";"0.0488";"69097146"
"26690";"1672008590";"0.0638";"530546179"
"26690";"1672008650";"0.0538";"911785667"
"26690";"1672008710";"0.0762";"297619344"
"26690";"1672008770";"0.0325";"226423871"
"26690";"1672008830";"0.0738";"701057252"
"26690";"1672008890";"0.0462";"326322719"
"26690";"1672008950";"0.0250";"61208017"
"26690";"1672009010";"0.0600";"491172962"
"26690";"1672009070";"0.0875";"853083398"
"26690";"1672009130";"0.0688";"165810154"
"26690";"1672009190";"0.0900";"205349992"
"26690";"1672009250";"0.0550";"776294470"
"26690";"1672009310";"0.1700";"223346568"
"26690";"1672009370";"0.0762";"244245273"
"26690";"1672009430";"0.0750";"552462986"
"26690";"1672009490";"0.1462";"908082024"
"26690";"1672009550";"0.0762";"275115083"
"26690";"1672009610";"0.1425";"466934227"
"26690";"1672009670";"0.0562";"798258281"
"26690";"1672009730";"0.0275";"361740261"
"26690";"1672009795";"0.0638";"164126090"
"26690";"1672009850";"0.0350";"591806902"
"26690";"1672009910";"0.0775";"930534488"
"26690";"1672009970";"0.0850";"99368828"
"26690";"1672010030";"0.0562";"460596284"
"26690";"1672010090";"0.0300";"799692831"
"26690";"1672010150";"0.1088";"792336851"
"26690";"1672010210";"0.1050";"693946299"
"26690";"1672010270";"0.2025";"438609173"
"26690";"1672010330";"0.1662";"894010196"
"26690";"1672010390";"0.0962";"225458884"
"26690";"1672010450";"0.0575";"306757220"
"26690";"1672010510";"0.0725";"763972692"
"26690";"1672010570";"0.1200";"17923506"
"26690";"1672010630";"0.1825";"380398821"
"26690";"1672010695";"0.1275";"345986005"
"26690";"1672010750";"0.1438";"716332157"
"26690";"1672010810";"0.1013";"260795230"
"26690";"1672010870";"0.0862";"102092293"
"26690";"1672010930";"0.0538";"426883997"
"26690";"1672010990";"0.0625";"809615418"
"26690";"1672011050";"0.0788";"166683220"
"26690";"1672011110";"0.0450";"188145841"
"26690";"1672011170";"0.0825";"647536061"
"26690";"1672011230";"0.0600";"606557209"
"26690";"1672011290";"0.0962";"319638571"
"26690";"1672011350";"0.1150";"422942316"
"26690";"1672011410";"0.1050";"794624850"
"26690";"1672011470";"0.0625";"212136905"
"26690";"1672011530";"0.0925";"174409758"
"26690";"1672011590";"0.0688";"588271919"
"26690";"1672011650";"0.0862";"957620506"
"26690";"1672011710";"0.1212";"283031152"
"26690";"1672011770";"0.0950";"617313432"
"26690";"1672011830";"0.0788";"928274020"
"26690";"1672011890";"0.0888";"7139387"
"26690";"1672011950";"0.0500";"469599715"
"26690";"1672012010";"0.0775";"827421227"
"26690";"1672012070";"0.1250";"651285315"
"26690";"1672012130";"0.0762";"240807355"
"26690";"1672012190";"0.0900";"605229692"
"26690";"1672012250";"0.0700";"949272676"
"26690";"1672012310";"0.0362";"518489877"
"26690";"1672012370";"0.0562";"248346348"
"26690";"1672012430";"0.0662";"699310136"
"26690";"1672012490";"0.1013";"70128047"
"26690";"1672012550";"0.0412";"636818789"
"26690";"1672012610";"0.0788";"345981584"
"26690";"1672012670";"0.0700";"788556463"
"26690";"1672012730";"0.1338";"367246446"
"26690";"1672012790";"0.1088";"27910939"
"26690";"1672012850";"0.0625";"596241642"
"26690";"1672012910";"0.0388";"973632229"
"26690";"1672012970";"0.1350";"202799302"
"26690";"1672013030";"0.1050";"409633537"
"26690";"1672013090";"0.0538";"768233964"
"26690";"1672013150";"0.0725";"211657416"
"26690";"1672013210";"0.1625";"356594095"
"26690";"1672013270";"0.1862";"683893441"
"26690";"1672013330";"0.1888";"177471342"
"26690";"1672013390";"0.0862";"849340187"
"26690";"1672013450";"0.1725";"144739813"
"26690";"1672013510";"0.0812";"463651370"
"26690";"1672013570";"0.1075";"809164555"
"26690";"1672013630";"0.0775";"108119808"
"26690";"1672013690";"0.0538";"118104229"
"26690";"1672013755";"0.1062";"582252485"
"26690";"1672013810";"0.1750";"927455783"
"26690";"1672013870";"0.1538";"120271619"
"26690";"1672013930";"0.1525";"108663847"
"26690";"1672013990";"0.1100";"715704439"
"26690";"1672014050";"0.0962";"199816234"
"26690";"1672014110";"0.0412";"244152775"
"26690";"1672014170";"0.1050";"620257869"
"26690";"1672014230";"0.0875";"965208594"
"26690";"1672014290";"0.2088";"526513302"
"26690";"1672014350";"0.1112";"244559845"
"26690";"1672014410";"0.0800";"753759239"
"26690";"1672014470";"0.2050";"118297994"
"26690";"1672014530";"0.1838";"104732567"
"26690";"1672014590";"0.1737";"595227105"
"26690";"1672014650";"0.1788";"933494562"
"26690";"1672014710";"0.2438";"126008548"
"26690";"1672014770";"0.1550";"46206171"
"26690";"1672014830";"0.1050";"615790883"
"26690";"1672014890";"0.2225";"988402059"
"26690";"1672014950";"0.2575";"459785843"
"26690";"1672015010";"0.2688";"446252593"
"26690";"1672015070";"0.2200";"854231799"
"26690";"1672015130";"0.2362";"205224228"
"26690";"1672015190";"0.1350";"168585186"
"26690";"1672015250";"0.1438";"645073510"
"26690";"1672015310";"0.1212";"994591460"
"26690";"1672015370";"0.1225";"240210294"
"26690";"1672015430";"0.1375";"446534437"
"26690";"1672015490";"0.1238";"756080025"
"26690";"1672015550";"0.0838";"672002174"
"26690";"1672015610";"0.0950";"353762454"
"26690";"1672015670";"0.1562";"687573611"
"26690";"1672015730";"0.1462";"962936307"
"26690";"1672015790";"0.1200";"257356513"
"26690";"1672015850";"0.1238";"576300144"
"26690";"1672015910";"0.1138";"913727079"
"26690";"1672015970";"0.1988";"277086247"
"26690";"1672016030";"0.1188";"415630618"
"26690";"1672016090";"0.0962";"752993708"
"26690";"1672016150";"0.1512";"987153888"
"26690";"1672016210";"0.0750";"345332463"
"26690";"1672016270";"0.0538";"282860519"
"26690";"1672016330";"0.0850";"739790761"
"26690";"1672016390";"0.1150";"486273487"
"26690";"1672016450";"0.1100";"261900282"
"26690";"1672016510";"0.0838";"16282078"
"26690";"1672016570";"0.1013";"604174828"
"26690";"1672016630";"0.1188";"311729791"
"26690";"1672016690";"0.1525";"370492318"
"26690";"1672016750";"0.1788";"360322034"
"26690";"1672016810";"0.1438";"732278089"
"26690";"1672016870";"0.1088";"975505976"
"26690";"1672016930";"0.1675";"170273419"
"26690";"1672016990";"0.1525";"476806590"
"26690";"1672017050";"0.1550";"890973173"
"26690";"1672017110";"0.2025";"369836587"
"26690";"1672017170";"0.2088";"254998651"
"26690";"1672017230";"0.2288";"625389876"
"26690";"1672017290";"0.2050";"501084934"
"26690";"1672017350";"0.2188";"446650204"
"26690";"1672017410";"0.1575";"315255122"
"26690";"1672017470";"0.1750";"749644646"
"26690";"1672017530";"0.2762";"57035548"
"26690";"1672017590";"0.2475";"43371727"
"26690";"1672017650";"0.2450";"436411021"
"26690";"1672017710";"0.1925";"856541021"
"26690";"1672017770";"0.1700";"255215971"
"26690";"1672017830";"0.2288";"281935675"
"26690";"1672017890";"0.2188";"644376550"
"26690";"1672017950";"0.2550";"835784286"
"26690";"1672018010";"0.2338";"223818811"
"26690";"1672018070";"0.2325";"446277406"
"26690";"1672018130";"0.2312";"768941896"
"26690";"1672018190";"0.2450";"43149542"
"26690";"1672018250";"0.1838";"272896527"
"26690";"1672018310";"0.1450";"644279407"
"26690";"1672018370";"0.2500";"952268565"
"26690";"1672018430";"0.2262";"387187503"
"26690";"1672018490";"0.2875";"195083151"
"26690";"1672018550";"0.3062";"751127281"
"26690";"1672018610";"0.2662";"892164312"
"26690";"1672018670";"0.2462";"94593798"
"26690";"1672018730";"0.2075";"519934838"
"26690";"1672018790";"0.1650";"862581024"
"26690";"1672018850";"0.2150";"703090790"
"26690";"1672018910";"0.3088";"499799056"
"26690";"1672018970";"0.3800";"142212466"
"26690";"1672019030";"0.3938";"584327794"
"26690";"1672019090";"0.4225";"921362774"
"26690";"1672019150";"0.2762";"264931160"
"26690";"1672019210";"0.3275";"414748605"
"26690";"1672019270";"0.2625";"253978167"
"26690";"1672019330";"0.2025";"862696037"
"26690";"1672019390";"0.3025";"961110847"
"26690";"1672019450";"0.3113";"272336426"
"26690";"1672019510";"0.2675";"301639377"
"26690";"1672019570";"0.2000";"770776211"
"26690";"1672019630";"0.2300";"230085815"
"26690";"1672019690";"0.3137";"200306357"
"26690";"1672019750";"0.2412";"565373975"
"26690";"1672019810";"0.2650";"905074222"
"26690";"1672019870";"0.2138";"134048600"
"26690";"1672019930";"0.1713";"215048154"
"26690";"1672019990";"0.2075";"511282033"
"26690";"1672020050";"0.2162";"888320575"
"26690";"1672020110";"0.1700";"320617703"
"26690";"1672020170";"0.2088";"335953996"
"26690";"1672020230";"0.2112";"706996565"
"26690";"1672020290";"0.2050";"984411230"
"26690";"1672020350";"0.1400";"294025960"
"26690";"1672020410";"0.1688";"431331195"
"26690";"1672020470";"0.1288";"839565778"
"26690";"1672020530";"0.2325";"368292786"
"26690";"1672020590";"0.2438";"163509102"
"26690";"1672020650";"0.1713";"644586146"
"26690";"1672020710";"0.1325";"928485973"
"26690";"1672020770";"0.1400";"158408143"
"26690";"1672020830";"0.2013";"289128303"
"26690";"1672020890";"0.1488";"749445404"
"26690";"1672020950";"0.1838";"633995579"
"26690";"1672021010";"0.2575";"504963497"
"26690";"1672021070";"0.2450";"33571545"
"26690";"1672021130";"0.1788";"507105232"
"26690";"1672021190";"0.2050";"930953902"
"26690";"1672021250";"0.2500";"682923269"
"26690";"1672021310";"0.1900";"301403481"
"26690";"1672021370";"0.2050";"688718053"
"26690";"1672021430";"0.2375";"431752972"
"26690";"1672021490";"0.1888";"970820794"
"26690";"1672021550";"0.1375";"241776426"
"26690";"1672021610";"0.1775";"624676577"
"26690";"1672021670";"0.1713";"973068242"
"26690";"1672021730";"0.1300";"147998948"
"26690";"1672021790";"0.1600";"548148725"
"26690";"1672021850";"0.2550";"902561504"
"26690";"1672021910";"0.2962";"435465419"
"26690";"1672021970";"0.2500";"22399200"
"26690";"1672022030";"0.2800";"700661182"
"26690";"1672022090";"0.2550";"955245192"
"26690";"1672022150";"0.2500";"281172693"
"26690";"1672022210";"0.2888";"782427332"
"26690";"1672022270";"0.2725";"412601916"
"26690";"1672022330";"0.3288";"921597220"
"26690";"1672022390";"0.2888";"530646139"
"26690";"1672022450";"0.2838";"219470172"
"26690";"1672022510";"0.3538";"735393656"
"26690";"1672022570";"0.4488";"702878192"
"26690";"1672022630";"0.3612";"291161103"
"26690";"1672022690";"0.2925";"503577624"
"26690";"1672022750";"0.2700";"875287564"
"26690";"1672022810";"0.3088";"375803522"
"26690";"1672022870";"0.3250";"193969328"
"26690";"1672022930";"0.2938";"627815402"
"26690";"1672022990";"0.2300";"946559798"
"26690";"1672023050";"0.2050";"451637622"
"26690";"1672023110";"0.2400";"506920837"
"26690";"1672023170";"0.2475";"854394042"
"26690";"1672023230";"0.2537";"858400165"
"26690";"1672023290";"0.1762";"151275754"
"26690";"1672023350";"0.1312";"359915709"
"26690";"1672023410";"0.1388";"734252505"
"26690";"1672023470";"0.2025";"181869719"
"26690";"1672023530";"0.2712";"119759234"
"26690";"1672023590";"0.2738";"69239534"
"26690";"1672023650";"0.2638";"310474928"
"26690";"1672023710";"0.2662";"131475770"
"26690";"1672023770";"0.1888";"198073140"
"26690";"1672023830";"0.2525";"833363001"
"26690";"1672023890";"0.4212";"585074121"
"26690";"1672023950";"0.2625";"8791776"
"26690";"1672024010";"0.1638";"716614181"
"26690";"1672024070";"0.1950";"320613090"
"26690";"1672024130";"0.2588";"369720640"
"26690";"1672024190";"0.2475";"301553637"
"26690";"1672024250";"0.2375";"185966337"
"26690";"1672024310";"0.2188";"192729439"
"26690";"1672024370";"0.2775";"639113320"
"26690";"1672024430";"0.2575";"508668579"
"26690";"1672024490";"0.2475";"61959165"
"26690";"1672024550";"0.2700";"599662208"
"26690";"1672024610";"0.2338";"968684951"
"26690";"1672024670";"0.2000";"449987449"
"26690";"1672024730";"0.1625";"515897797"
"26690";"1672024790";"0.2338";"906817282"
"26690";"1672024850";"0.3400";"406174411"
"26690";"1672024910";"0.3662";"33713981"
"26690";"1672024970";"0.3288";"824807643"
"26690";"1672025030";"0.3512";"319923197"
"26690";"1672025090";"0.4462";"205217261"
"26690";"1672025150";"0.4550";"788352779"
"26690";"1672025210";"0.4100";"302307363"
"26690";"1672025270";"0.3975";"364653278"
"26690";"1672025330";"0.4625";"796361957"
"26690";"1672025390";"0.5475";"275215156"
"26690";"1672025450";"0.6400";"332536957"
"26690";"1672025515";"0.5938";"630806694"
"26690";"1672025570";"0.7312";"549828145"
"26690";"1672025630";"0.6888";"89281496"
"26690";"1672025690";"0.4038";"477297001"
"26690";"1672025750";"0.8288";"890464551"
"26690";"1672025810";"0.7738";"412563792"
"26690";"1672025870";"0.5675";"411778172"
"26690";"1672025930";"0.4462";"859811569"
"26690";"1672025990";"0.5112";"615062823"
"26690";"1672026050";"0.4625";"362032922"
